index,tsi_pert_0,HMI_img,timestamp
556,-0.0064499999966977,hmi.Ic_720s.20111027_031200_TAI.1.continuum.npy,1319685119.999997
557,-0.0125800000289405,hmi.Ic_720s.20111027_151200_TAI.1.continuum.npy,1319728319.999997
558,-0.0458800000289944,hmi.Ic_720s.20111028_031200_TAI.1.continuum.npy,1319771519.999997
559,-0.0588333332960429,hmi.Ic_720s.20111028_151200_TAI.1.continuum.npy,1319814719.999997
560,-0.0158333332960365,hmi.Ic_720s.20111029_031200_TAI.1.continuum.npy,1319857919.999997
561,0.0292333333773696,hmi.Ic_720s.20111029_151200_TAI.1.continuum.npy,1319901119.999997
562,0.0799833333773632,hmi.Ic_720s.20111030_031200_TAI.1.continuum.npy,1319944319.999997
563,0.1313600000460908,hmi.Ic_720s.20111030_151200_TAI.1.continuum.npy,1319987519.999997
564,0.1844600000461767,hmi.Ic_720s.20111031_031200_TAI.1.continuum.npy,1320030719.999997
565,0.249973333420035,hmi.Ic_720s.20111031_151200_TAI.1.continuum.npy,1320073919.999997
566,0.3496233334200319,hmi.Ic_720s.20111101_031200_TAI.1.continuum.npy,1320117119.999997
567,0.4245266666726943,hmi.Ic_720s.20111101_151200_TAI.1.continuum.npy,1320160319.999997
568,0.4313766666726801,hmi.Ic_720s.20111102_031200_TAI.1.continuum.npy,1320203519.999997
569,0.4103599999151562,hmi.Ic_720s.20111102_151200_TAI.1.continuum.npy,1320246719.999997
570,0.312709999915112,hmi.Ic_720s.20111103_031200_TAI.1.continuum.npy,1320289919.999997
571,0.1971266665232932,hmi.Ic_720s.20111103_151200_TAI.1.continuum.npy,1320333119.999997
572,0.0322266665233045,hmi.Ic_720s.20111104_031200_TAI.1.continuum.npy,1320376319.999997
573,-0.1346200001496926,hmi.Ic_720s.20111104_151200_TAI.1.continuum.npy,1320419519.999997
574,-0.3068200001496679,hmi.Ic_720s.20111105_031200_TAI.1.continuum.npy,1320462719.999997
575,-0.450500000056683,hmi.Ic_720s.20111105_151200_TAI.1.continuum.npy,1320505919.999997
576,-0.5157500000566748,hmi.Ic_720s.20111106_031200_TAI.1.continuum.npy,1320549119.999997
577,-0.5734000000318913,hmi.Ic_720s.20111106_151200_TAI.1.continuum.npy,1320592319.999997
578,-0.6101500000318749,hmi.Ic_720s.20111107_031200_TAI.1.continuum.npy,1320635519.999997
579,-0.6190999999412464,hmi.Ic_720s.20111107_151200_TAI.1.continuum.npy,1320678719.999997
580,-0.551599999941251,hmi.Ic_720s.20111108_031200_TAI.1.continuum.npy,1320721919.999997
581,-0.4790599999248491,hmi.Ic_720s.20111108_151200_TAI.1.continuum.npy,1320765119.999997
582,-0.3926599999249368,hmi.Ic_720s.20111109_031200_TAI.1.continuum.npy,1320808319.999997
583,-0.3022466665785858,hmi.Ic_720s.20111109_151200_TAI.1.continuum.npy,1320851519.999997
584,-0.200796666578586,hmi.Ic_720s.20111110_031200_TAI.1.continuum.npy,1320894719.999997
585,-0.0563299998093514,hmi.Ic_720s.20111110_171200_TAI.1.continuum.npy,1320945120.000011
586,0.1053700001906446,hmi.Ic_720s.20111111_051200_TAI.1.continuum.npy,1320988320.000011
587,0.2768633335506397,hmi.Ic_720s.20111111_171200_TAI.1.continuum.npy,1321031520.000011
588,0.4611633335506472,hmi.Ic_720s.20111112_051200_TAI.1.continuum.npy,1321074720.000011
589,0.6218033334862718,hmi.Ic_720s.20111112_171200_TAI.1.continuum.npy,1321117920.000011
590,0.7515033334863426,hmi.Ic_720s.20111113_051200_TAI.1.continuum.npy,1321161120.000011
591,0.8158349999750806,hmi.Ic_720s.20111113_171200_TAI.1.continuum.npy,1321204320.000011
592,0.7946849999750464,hmi.Ic_720s.20111114_051200_TAI.1.continuum.npy,1321247520.000011
593,0.7720399999709727,hmi.Ic_720s.20111114_171200_TAI.1.continuum.npy,1321290720.000011
594,0.7474399999710087,hmi.Ic_720s.20111115_051200_TAI.1.continuum.npy,1321333920.000011
595,0.7446800000304864,hmi.Ic_720s.20111115_171200_TAI.1.continuum.npy,1321377120.000011
596,0.7704800000304902,hmi.Ic_720s.20111116_051200_TAI.1.continuum.npy,1321420320.000011
597,0.7956733333621803,hmi.Ic_720s.20111116_171200_TAI.1.continuum.npy,1321463520.000011
598,0.8200733333621945,hmi.Ic_720s.20111117_051200_TAI.1.continuum.npy,1321506720.000011
599,0.8298266666556507,hmi.Ic_720s.20111117_171200_TAI.1.continuum.npy,1321549920.000011
600,0.8204266666556229,hmi.Ic_720s.20111118_051200_TAI.1.continuum.npy,1321593120.000011
601,0.8002366666262202,hmi.Ic_720s.20111118_171200_TAI.1.continuum.npy,1321636320.000011
602,0.76593666662619,hmi.Ic_720s.20111119_051200_TAI.1.continuum.npy,1321679520.000011
603,0.7328933332962769,hmi.Ic_720s.20111119_171200_TAI.1.continuum.npy,1321722720.000011
604,0.7014933332963146,hmi.Ic_720s.20111120_051200_TAI.1.continuum.npy,1321765920.000011
605,0.6613183332724496,hmi.Ic_720s.20111120_171200_TAI.1.continuum.npy,1321809120.000011
606,0.6096683332724545,hmi.Ic_720s.20111121_051200_TAI.1.continuum.npy,1321852320.000011
607,0.5539883332614656,hmi.Ic_720s.20111121_171200_TAI.1.continuum.npy,1321895520.000011
608,0.4930383332614175,hmi.Ic_720s.20111122_051200_TAI.1.continuum.npy,1321938720.000011
609,0.4326733332630122,hmi.Ic_720s.20111122_171200_TAI.1.continuum.npy,1321981920.000011
610,0.3730733332630801,hmi.Ic_720s.20111123_051200_TAI.1.continuum.npy,1322025120.000011
611,0.3214033332846667,hmi.Ic_720s.20111123_171200_TAI.1.continuum.npy,1322068320.000011
612,0.2801033332845747,hmi.Ic_720s.20111124_051200_TAI.1.continuum.npy,1322111520.000011
613,0.2394966666197757,hmi.Ic_720s.20111124_171200_TAI.1.continuum.npy,1322154720.000011
614,0.1997966666198505,hmi.Ic_720s.20111125_051200_TAI.1.continuum.npy,1322197920.000011
615,0.168026666641444,hmi.Ic_720s.20111125_171200_TAI.1.continuum.npy,1322241120.000011
616,0.1466266666413589,hmi.Ic_720s.20111126_051200_TAI.1.continuum.npy,1322284320.000011
617,0.1639233334133261,hmi.Ic_720s.20111126_171200_TAI.1.continuum.npy,1322327520.000011
618,0.2318233334133348,hmi.Ic_720s.20111127_051200_TAI.1.continuum.npy,1322370720.000011
619,0.2989000000777784,hmi.Ic_720s.20111127_171200_TAI.1.continuum.npy,1322413920.000011
620,0.3649000000778094,hmi.Ic_720s.20111128_051200_TAI.1.continuum.npy,1322457120.000011
621,0.4120933333599672,hmi.Ic_720s.20111128_171200_TAI.1.continuum.npy,1322500320.000011
622,0.4346933333599785,hmi.Ic_720s.20111129_051200_TAI.1.continuum.npy,1322543520.000011
623,0.4534800000162965,hmi.Ic_720s.20111129_171200_TAI.1.continuum.npy,1322586720.000011
624,0.4672800000163567,hmi.Ic_720s.20111130_051200_TAI.1.continuum.npy,1322629920.000011
625,0.4649816666392107,hmi.Ic_720s.20111130_171200_TAI.1.continuum.npy,1322673120.000011
626,0.4416316666391603,hmi.Ic_720s.20111201_051200_TAI.1.continuum.npy,1322716320.000011
627,0.4095283332819768,hmi.Ic_720s.20111201_171200_TAI.1.continuum.npy,1322759520.000011
628,0.3500099999675957,hmi.Ic_720s.20111202_093600_TAI.1.continuum.npy,1322818559.999992
629,0.2799399999428418,hmi.Ic_720s.20111202_213600_TAI.1.continuum.npy,1322861759.999992
630,0.2032399999427683,hmi.Ic_720s.20111203_093600_TAI.1.continuum.npy,1322904959.999992
631,0.1960600000075427,hmi.Ic_720s.20111203_213600_TAI.1.continuum.npy,1322948159.999992
632,0.2062600000075971,hmi.Ic_720s.20111204_093600_TAI.1.continuum.npy,1322991359.999992
633,0.2434200000327226,hmi.Ic_720s.20111204_213600_TAI.1.continuum.npy,1323034559.999992
634,0.2873200000327305,hmi.Ic_720s.20111205_093600_TAI.1.continuum.npy,1323077759.999992
635,0.3497000000499487,hmi.Ic_720s.20111205_213600_TAI.1.continuum.npy,1323120959.999992
636,0.416700000049956,hmi.Ic_720s.20111206_093600_TAI.1.continuum.npy,1323164159.999992
637,0.5008200000658847,hmi.Ic_720s.20111206_213600_TAI.1.continuum.npy,1323207359.999992
638,0.5892200000658634,hmi.Ic_720s.20111207_093600_TAI.1.continuum.npy,1323250559.999992
639,0.677150000130834,hmi.Ic_720s.20111207_220000_TAI.1.continuum.npy,1323295200.000027
640,0.7614500001308189,hmi.Ic_720s.20111208_100000_TAI.1.continuum.npy,1323338400.000027
641,0.7807500000097528,hmi.Ic_720s.20111208_220000_TAI.1.continuum.npy,1323381600.000027
642,0.787050000009763,hmi.Ic_720s.20111209_100000_TAI.1.continuum.npy,1323424800.000027
643,0.7436833332505569,hmi.Ic_720s.20111209_220000_TAI.1.continuum.npy,1323468000.000027
644,0.6903833332505213,hmi.Ic_720s.20111210_100000_TAI.1.continuum.npy,1323511200.000027
645,0.6660833333046124,hmi.Ic_720s.20111210_220000_TAI.1.continuum.npy,1323554400.000027
646,0.6475833333047089,hmi.Ic_720s.20111211_100000_TAI.1.continuum.npy,1323597600.000027
647,0.6454583333351745,hmi.Ic_720s.20111211_220000_TAI.1.continuum.npy,1323640800.000027
648,0.6466083333351134,hmi.Ic_720s.20111212_100000_TAI.1.continuum.npy,1323684000.000027
649,0.6473416666677139,hmi.Ic_720s.20111212_220000_TAI.1.continuum.npy,1323727200.000027
650,0.6479916666677781,hmi.Ic_720s.20111213_100000_TAI.1.continuum.npy,1323770400.000027
651,0.6395166666507677,hmi.Ic_720s.20111213_220000_TAI.1.continuum.npy,1323813600.000027
652,0.6292166666507384,hmi.Ic_720s.20111214_100000_TAI.1.continuum.npy,1323856800.000027
653,0.6017083332852844,hmi.Ic_720s.20111214_220000_TAI.1.continuum.npy,1323900000.000027
654,0.5707583332852091,hmi.Ic_720s.20111215_100000_TAI.1.continuum.npy,1323943200.000027
655,0.560433333323679,hmi.Ic_720s.20111215_220000_TAI.1.continuum.npy,1323986400.000027
656,0.5534066666601807,hmi.Ic_720s.20111216_113600_TAI.1.continuum.npy,1324035360.000005
657,0.582731666698923,hmi.Ic_720s.20111216_233600_TAI.1.continuum.npy,1324078560.000005
658,0.6132816666988713,hmi.Ic_720s.20111217_113600_TAI.1.continuum.npy,1324121760.000005
659,0.6124633333313068,hmi.Ic_720s.20111217_233600_TAI.1.continuum.npy,1324164960.000005
660,0.610563333331329,hmi.Ic_720s.20111218_113600_TAI.1.continuum.npy,1324208160.000005
661,0.5807749999675338,hmi.Ic_720s.20111218_233600_TAI.1.continuum.npy,1324251360.000005
662,0.550024999967522,hmi.Ic_720s.20111219_113600_TAI.1.continuum.npy,1324294560.000005
663,0.5191783333007622,hmi.Ic_720s.20111219_233600_TAI.1.continuum.npy,1324337760.000005
664,0.4883283333007754,hmi.Ic_720s.20111220_113600_TAI.1.continuum.npy,1324380960.000005
665,0.3939683332314497,hmi.Ic_720s.20111220_233600_TAI.1.continuum.npy,1324424160.000005
666,0.2974183332314704,hmi.Ic_720s.20111221_113600_TAI.1.continuum.npy,1324467360.000005
667,0.2136766665787817,hmi.Ic_720s.20111221_233600_TAI.1.continuum.npy,1324510560.000005
668,0.1303766665787733,hmi.Ic_720s.20111222_113600_TAI.1.continuum.npy,1324553760.000005
669,0.1079766666452499,hmi.Ic_720s.20111222_233600_TAI.1.continuum.npy,1324596960.000005
670,0.0876766666452298,hmi.Ic_720s.20111223_113600_TAI.1.continuum.npy,1324640160.000005
671,0.0923650000058191,hmi.Ic_720s.20111223_233600_TAI.1.continuum.npy,1324683360.000005
672,0.0979150000057902,hmi.Ic_720s.20111224_113600_TAI.1.continuum.npy,1324726560.000005
673,0.0904874999945305,hmi.Ic_720s.20111225_003600_TAI.1.continuum.npy,1324773359.999992
674,0.0812374999647309,hmi.Ic_720s.20111225_123600_TAI.1.continuum.npy,1324816559.999992
675,0.0339874999647682,hmi.Ic_720s.20111226_003600_TAI.1.continuum.npy,1324859759.999992
676,-0.0098324999840861,hmi.Ic_720s.20111226_123600_TAI.1.continuum.npy,1324902959.999992
677,0.0115175000158978,hmi.Ic_720s.20111227_003600_TAI.1.continuum.npy,1324946159.999992
678,0.0356950000580156,hmi.Ic_720s.20111227_123600_TAI.1.continuum.npy,1324989359.999992
679,0.1135950000580152,hmi.Ic_720s.20111228_003600_TAI.1.continuum.npy,1325032559.999992
680,0.1914050000566736,hmi.Ic_720s.20111228_123600_TAI.1.continuum.npy,1325075759.999992
681,0.2675050000566704,hmi.Ic_720s.20111229_003600_TAI.1.continuum.npy,1325118959.999992
682,0.3413425000229527,hmi.Ic_720s.20111229_123600_TAI.1.continuum.npy,1325162159.999992
683,0.3721925000229394,hmi.Ic_720s.20111230_003600_TAI.1.continuum.npy,1325205359.999992
684,0.401399999998454,hmi.Ic_720s.20111230_123600_TAI.1.continuum.npy,1325248559.999992
685,0.3993999999985013,hmi.Ic_720s.20111231_003600_TAI.1.continuum.npy,1325291759.999992
686,0.3948424999604328,hmi.Ic_720s.20111231_123600_TAI.1.continuum.npy,1325334959.999992
687,0.3416924999603595,hmi.Ic_720s.20120101_003600_TAI.1.continuum.npy,1325378159.999992
688,0.2894174999733325,hmi.Ic_720s.20120101_123600_TAI.1.continuum.npy,1325421359.999992
689,0.2537674999734138,hmi.Ic_720s.20120102_003600_TAI.1.continuum.npy,1325464559.999992
690,0.2205850000102582,hmi.Ic_720s.20120102_123600_TAI.1.continuum.npy,1325507759.999992
691,0.2342850000102299,hmi.Ic_720s.20120103_003600_TAI.1.continuum.npy,1325550959.999992
692,0.248567500018883,hmi.Ic_720s.20120103_123600_TAI.1.continuum.npy,1325594159.999992
693,0.2739175000188861,hmi.Ic_720s.20120104_003600_TAI.1.continuum.npy,1325637359.999992
694,0.3000925000311802,hmi.Ic_720s.20120104_123600_TAI.1.continuum.npy,1325680559.999992
695,0.3419425000311342,hmi.Ic_720s.20120105_003600_TAI.1.continuum.npy,1325723759.999992
696,0.3810849999907464,hmi.Ic_720s.20120105_123600_TAI.1.continuum.npy,1325766959.999992
697,0.366734999986949,hmi.Ic_720s.20120106_023600_TAI.1.continuum.npy,1325817360.000005
698,0.3414241665902409,hmi.Ic_720s.20120106_143600_TAI.1.continuum.npy,1325860560.000005
699,0.2690741665902124,hmi.Ic_720s.20120107_023600_TAI.1.continuum.npy,1325903760.000005
700,0.2009599999441726,hmi.Ic_720s.20120107_143600_TAI.1.continuum.npy,1325946960.000005
701,0.1481599999442389,hmi.Ic_720s.20120108_023600_TAI.1.continuum.npy,1325990160.000005
702,0.0996824999653364,hmi.Ic_720s.20120108_143600_TAI.1.continuum.npy,1326033360.000005
703,0.0668324999652833,hmi.Ic_720s.20120109_023600_TAI.1.continuum.npy,1326076560.000005
704,0.060394166760583,hmi.Ic_720s.20120109_143600_TAI.1.continuum.npy,1326119760.000005
705,0.1494441667606259,hmi.Ic_720s.20120110_023600_TAI.1.continuum.npy,1326162960.000005
706,0.2319508333954516,hmi.Ic_720s.20120110_143600_TAI.1.continuum.npy,1326206160.000005
707,0.2908008333954583,hmi.Ic_720s.20120111_023600_TAI.1.continuum.npy,1326249360.000005
708,0.3790250000785146,hmi.Ic_720s.20120111_220000_TAI.1.continuum.npy,1326319200.000027
709,0.4295750000785585,hmi.Ic_720s.20120112_100000_TAI.1.continuum.npy,1326362400.000027
710,0.4211249999686424,hmi.Ic_720s.20120112_220000_TAI.1.continuum.npy,1326405600.000027
711,0.4008749999686097,hmi.Ic_720s.20120113_100000_TAI.1.continuum.npy,1326448800.000027
712,0.3856849999792939,hmi.Ic_720s.20120113_221200_TAI.1.continuum.npy,1326492720.000024
713,0.3717849999792588,hmi.Ic_720s.20120114_101200_TAI.1.continuum.npy,1326535920.000024
714,0.3721225000041847,hmi.Ic_720s.20120114_221200_TAI.1.continuum.npy,1326579120.000024
715,0.3749725000041514,hmi.Ic_720s.20120115_101200_TAI.1.continuum.npy,1326622320.000024
716,0.4170925000730572,hmi.Ic_720s.20120115_221200_TAI.1.continuum.npy,1326665520.000024
717,0.4661425000731365,hmi.Ic_720s.20120116_101200_TAI.1.continuum.npy,1326708720.000024
718,0.4310424999255582,hmi.Ic_720s.20120116_221200_TAI.1.continuum.npy,1326751920.000024
719,0.3810924999254775,hmi.Ic_720s.20120117_101200_TAI.1.continuum.npy,1326795120.000024
720,0.2823099998398716,hmi.Ic_720s.20120117_221200_TAI.1.continuum.npy,1326838320.000024
721,0.1749099998398874,hmi.Ic_720s.20120118_101200_TAI.1.continuum.npy,1326881520.000024
722,0.027129999917194,hmi.Ic_720s.20120119_032400_TAI.1.continuum.npy,1326943439.999995
723,-0.0771700000876115,hmi.Ic_720s.20120119_152400_TAI.1.continuum.npy,1326986639.999995
724,-0.1857700000876356,hmi.Ic_720s.20120120_032400_TAI.1.continuum.npy,1327029839.999995
725,-0.2495324999599099,hmi.Ic_720s.20120120_152400_TAI.1.continuum.npy,1327073039.999995
726,-0.1998824999598675,hmi.Ic_720s.20120121_032400_TAI.1.continuum.npy,1327116239.999995
727,-0.1326799999098477,hmi.Ic_720s.20120121_152400_TAI.1.continuum.npy,1327159439.999995
728,-0.0210799999098946,hmi.Ic_720s.20120122_032400_TAI.1.continuum.npy,1327202639.999995
729,0.0901375000889681,hmi.Ic_720s.20120122_152400_TAI.1.continuum.npy,1327245839.999995
730,0.200387500088919,hmi.Ic_720s.20120123_032400_TAI.1.continuum.npy,1327289039.999995
731,0.3044183334045013,hmi.Ic_720s.20120123_152400_TAI.1.continuum.npy,1327332239.999995
732,0.3927183334045052,hmi.Ic_720s.20120124_032400_TAI.1.continuum.npy,1327375439.999995
733,0.476258333390952,hmi.Ic_720s.20120124_152400_TAI.1.continuum.npy,1327418639.999995
734,0.5477583333909666,hmi.Ic_720s.20120125_032400_TAI.1.continuum.npy,1327461839.999995
735,0.5984474999983687,hmi.Ic_720s.20120125_152400_TAI.1.continuum.npy,1327505039.999995
736,0.5964974999984034,hmi.Ic_720s.20120126_032400_TAI.1.continuum.npy,1327548239.999995
737,0.5811333332682798,hmi.Ic_720s.20120126_160000_TAI.1.continuum.npy,1327593600.000027
738,0.5378366666067591,hmi.Ic_720s.20120127_042400_TAI.1.continuum.npy,1327638240.000021
739,0.4987416666176746,hmi.Ic_720s.20120127_162400_TAI.1.continuum.npy,1327681440.000021
740,0.4644916666177456,hmi.Ic_720s.20120128_042400_TAI.1.continuum.npy,1327724640.000021
741,0.4450183333419918,hmi.Ic_720s.20120128_162400_TAI.1.continuum.npy,1327767840.000021
742,0.451068333341951,hmi.Ic_720s.20120129_042400_TAI.1.continuum.npy,1327811040.000021
743,0.445641666630551,hmi.Ic_720s.20120129_162400_TAI.1.continuum.npy,1327854240.000021
744,0.4203916666305227,hmi.Ic_720s.20120130_042400_TAI.1.continuum.npy,1327897440.000021
745,0.3973049999722938,hmi.Ic_720s.20120130_162400_TAI.1.continuum.npy,1327940640.000021
746,0.3779549999723762,hmi.Ic_720s.20120131_042400_TAI.1.continuum.npy,1327983840.000021
747,0.3514733332779728,hmi.Ic_720s.20120131_162400_TAI.1.continuum.npy,1328027040.000021
748,0.3126733332779354,hmi.Ic_720s.20120201_042400_TAI.1.continuum.npy,1328070240.000021
749,0.281188333306385,hmi.Ic_720s.20120201_162400_TAI.1.continuum.npy,1328113440.000021
750,0.2623383333063419,hmi.Ic_720s.20120202_042400_TAI.1.continuum.npy,1328156640.000021
751,0.2692100000731878,hmi.Ic_720s.20120202_162400_TAI.1.continuum.npy,1328199840.000021
752,0.3205100000732708,hmi.Ic_720s.20120203_042400_TAI.1.continuum.npy,1328243040.000021
753,0.3647883333793104,hmi.Ic_720s.20120203_162400_TAI.1.continuum.npy,1328286240.000021
754,0.3969383333793119,hmi.Ic_720s.20120204_042400_TAI.1.continuum.npy,1328329440.000021
755,0.4244866666947128,hmi.Ic_720s.20120204_162400_TAI.1.continuum.npy,1328372640.000021
756,0.4440866666946814,hmi.Ic_720s.20120205_042400_TAI.1.continuum.npy,1328415840.000021
757,0.4507983333111469,hmi.Ic_720s.20120205_162400_TAI.1.continuum.npy,1328459040.000021
758,0.4352483333111849,hmi.Ic_720s.20120206_042400_TAI.1.continuum.npy,1328502240.000021
759,0.4145283332910516,hmi.Ic_720s.20120206_162400_TAI.1.continuum.npy,1328545440.000021
760,0.384878333290991,hmi.Ic_720s.20120207_042400_TAI.1.continuum.npy,1328588640.000021
761,0.3512499999421429,hmi.Ic_720s.20120207_162400_TAI.1.continuum.npy,1328631840.000021
762,0.3107499999421911,hmi.Ic_720s.20120208_042400_TAI.1.continuum.npy,1328675040.000021
763,0.2721566666163116,hmi.Ic_720s.20120208_162400_TAI.1.continuum.npy,1328718240.000021
764,0.236856666616305,hmi.Ic_720s.20120209_042400_TAI.1.continuum.npy,1328761440.000021
765,0.1758533331828513,hmi.Ic_720s.20120209_162400_TAI.1.continuum.npy,1328804640.000021
766,0.0704533331828198,hmi.Ic_720s.20120210_042400_TAI.1.continuum.npy,1328847840.000021
767,-0.020811666762166,hmi.Ic_720s.20120210_162400_TAI.1.continuum.npy,1328891040.000021
768,-0.087661666762211,hmi.Ic_720s.20120211_042400_TAI.1.continuum.npy,1328934240.000021
769,-0.1115566665949069,hmi.Ic_720s.20120211_162400_TAI.1.continuum.npy,1328977440.000021
770,-0.0612566665948003,hmi.Ic_720s.20120212_042400_TAI.1.continuum.npy,1329020640.000021
771,-0.000616666554476,hmi.Ic_720s.20120212_162400_TAI.1.continuum.npy,1329063840.000021
772,0.0778833334454866,hmi.Ic_720s.20120213_042400_TAI.1.continuum.npy,1329107040.000021
773,0.1579966667850778,hmi.Ic_720s.20120213_162400_TAI.1.continuum.npy,1329150240.000021
774,0.2408966667850729,hmi.Ic_720s.20120214_042400_TAI.1.continuum.npy,1329193440.000021
775,0.3012833333640359,hmi.Ic_720s.20120214_162400_TAI.1.continuum.npy,1329236640.000021
776,0.3227833333639822,hmi.Ic_720s.20120215_042400_TAI.1.continuum.npy,1329279840.000021
777,0.3319633333159964,hmi.Ic_720s.20120215_162400_TAI.1.continuum.npy,1329323040.000021
778,0.3198633333160779,hmi.Ic_720s.20120216_042400_TAI.1.continuum.npy,1329366240.000021
779,0.312658333335162,hmi.Ic_720s.20120216_162400_TAI.1.continuum.npy,1329409440.000021
780,0.3139083333350756,hmi.Ic_720s.20120217_042400_TAI.1.continuum.npy,1329452640.000021
781,0.3187333333489738,hmi.Ic_720s.20120217_162400_TAI.1.continuum.npy,1329495840.000021
782,0.3297333333490547,hmi.Ic_720s.20120218_042400_TAI.1.continuum.npy,1329539040.000021
783,0.3243983332854906,hmi.Ic_720s.20120218_162400_TAI.1.continuum.npy,1329582240.000021
784,0.2908483332854996,hmi.Ic_720s.20120219_042400_TAI.1.continuum.npy,1329625440.000021
785,0.2235649998207605,hmi.Ic_720s.20120219_162400_TAI.1.continuum.npy,1329668640.000021
786,0.0980149998206712,hmi.Ic_720s.20120220_042400_TAI.1.continuum.npy,1329711840.000021
787,0.0282166667044333,hmi.Ic_720s.20120220_162400_TAI.1.continuum.npy,1329755040.000021
788,0.0547166667044888,hmi.Ic_720s.20120221_042400_TAI.1.continuum.npy,1329798240.000021
789,0.1043000000496666,hmi.Ic_720s.20120221_182400_TAI.1.continuum.npy,1329848639.999995
790,0.1658000000496903,hmi.Ic_720s.20120222_062400_TAI.1.continuum.npy,1329891839.999995
791,0.2250600000462799,hmi.Ic_720s.20120222_182400_TAI.1.continuum.npy,1329935039.999995
792,0.2823600000462209,hmi.Ic_720s.20120223_062400_TAI.1.continuum.npy,1329978239.999995
793,0.3393166667470563,hmi.Ic_720s.20120223_190000_TAI.1.continuum.npy,1330023600.000027
794,0.3911166667471274,hmi.Ic_720s.20120224_070000_TAI.1.continuum.npy,1330066800.000027
795,0.446620833423654,hmi.Ic_720s.20120224_190000_TAI.1.continuum.npy,1330110000.000027
796,0.5047708334236091,hmi.Ic_720s.20120225_070000_TAI.1.continuum.npy,1330153200.000027
797,0.5484250000517161,hmi.Ic_720s.20120225_190000_TAI.1.continuum.npy,1330196400.000027
798,0.58172500005177,hmi.Ic_720s.20120226_070000_TAI.1.continuum.npy,1330239600.000027
799,0.5896208333175029,hmi.Ic_720s.20120226_190000_TAI.1.continuum.npy,1330282800.000027
800,0.5793708333174611,hmi.Ic_720s.20120227_070000_TAI.1.continuum.npy,1330326000.000027
801,0.5510374999359973,hmi.Ic_720s.20120227_190000_TAI.1.continuum.npy,1330369200.000027
802,0.5097874999360064,hmi.Ic_720s.20120228_070000_TAI.1.continuum.npy,1330412400.000027
803,0.4869999999851505,hmi.Ic_720s.20120228_190000_TAI.1.continuum.npy,1330455600.000027
804,0.4773999999851728,hmi.Ic_720s.20120229_070000_TAI.1.continuum.npy,1330498800.000027
805,0.4651166666446658,hmi.Ic_720s.20120229_190000_TAI.1.continuum.npy,1330542000.000027
806,0.4509166666445923,hmi.Ic_720s.20120301_070000_TAI.1.continuum.npy,1330585200.000027
807,0.4327208333006275,hmi.Ic_720s.20120301_190000_TAI.1.continuum.npy,1330628400.000027
808,0.4116708333006819,hmi.Ic_720s.20120302_070000_TAI.1.continuum.npy,1330671600.000027
809,0.3987583333223363,hmi.Ic_720s.20120302_190000_TAI.1.continuum.npy,1330714800.000027
810,0.3916583333222996,hmi.Ic_720s.20120303_070000_TAI.1.continuum.npy,1330758000.000027
811,0.3492958332284635,hmi.Ic_720s.20120303_190000_TAI.1.continuum.npy,1330801200.000027
812,0.2817458332284806,hmi.Ic_720s.20120304_070000_TAI.1.continuum.npy,1330844400.000027
813,0.1114999996218801,hmi.Ic_720s.20120304_190000_TAI.1.continuum.npy,1330887600.000027
814,-0.1321000003781347,hmi.Ic_720s.20120305_070000_TAI.1.continuum.npy,1330930800.000027
815,-0.3645291670150441,hmi.Ic_720s.20120305_190000_TAI.1.continuum.npy,1330974000.000027
816,-0.5889791670149775,hmi.Ic_720s.20120306_070000_TAI.1.continuum.npy,1331017200.000027
817,-0.7911258335847756,hmi.Ic_720s.20120306_192400_TAI.1.continuum.npy,1331061840.000021
818,-0.979019166874369,hmi.Ic_720s.20120307_081200_TAI.1.continuum.npy,1331107920.000011
819,-1.0059974999501866,hmi.Ic_720s.20120307_201200_TAI.1.continuum.npy,1331151120.000011
820,-0.9589299999685142,hmi.Ic_720s.20120308_093600_TAI.1.continuum.npy,1331199359.999992
821,-0.8424999998993444,hmi.Ic_720s.20120308_213600_TAI.1.continuum.npy,1331242559.999992
822,-0.6872499998490634,hmi.Ic_720s.20120309_112400_TAI.1.continuum.npy,1331292240.000008
823,-0.5254599998175853,hmi.Ic_720s.20120309_232400_TAI.1.continuum.npy,1331335440.000008
824,-0.3361699997328377,hmi.Ic_720s.20120310_131200_TAI.1.continuum.npy,1331385120.000024
825,-0.1568699997328257,hmi.Ic_720s.20120311_011200_TAI.1.continuum.npy,1331428320.000024
826,0.0342750001109285,hmi.Ic_720s.20120311_150000_TAI.1.continuum.npy,1331478000.0
827,0.1533750001109316,hmi.Ic_720s.20120312_030000_TAI.1.continuum.npy,1331521200.0
828,0.2497000000208706,hmi.Ic_720s.20120312_170000_TAI.1.continuum.npy,1331571600.000013
829,0.2665000000208599,hmi.Ic_720s.20120313_050000_TAI.1.continuum.npy,1331614800.000013
830,0.2599799999802961,hmi.Ic_720s.20120313_184800_TAI.1.continuum.npy,1331664479.999989
831,0.2268599999695137,hmi.Ic_720s.20120314_083600_TAI.1.continuum.npy,1331714160.000005
832,0.1858483332960389,hmi.Ic_720s.20120314_211200_TAI.1.continuum.npy,1331759519.999997
833,0.1358566666161511,hmi.Ic_720s.20120315_111200_TAI.1.continuum.npy,1331809920.000011
834,0.1280066666603737,hmi.Ic_720s.20120315_231200_TAI.1.continuum.npy,1331853120.000011
